geneName	baseMean	log2FC	lfcSE	stat	pvalue	padj
Eif3s6-ps4	108.9007711	-0.067225727	0.203609511	-0.330169876	0.741271607	0.999630442
Cfap157	1.634297586	-0.051854591	0.182717749	-0.283796136	0.776566616	0.999630442
Rps2-ps9	9.464605552	0.105763309	0.290781449	0.363720965	0.716066386	0.999630442
Gm20319	1.675429143	0.066701204	0.185049757	0.360450101	0.718510566	0.999630442
Adam5	1.164800522	-0.029296627	0.163064765	-0.179662524	0.857417516	0.999630442
Gm14320	1.716068332	-0.127518237	0.186725872	-0.682916814	0.494659408	0.999630442
Gm37678	1.503985263	-0.02863071	0.178629724	-0.160279652	0.872660787	0.999630442
Pcdhga1	1.35887542	0.000261125	0.171815233	0.001519803	0.998787373	0.999630442
Ndufv3	3582.829818	-0.358376554	0.075737624	-4.731816668	2.23E-06	2.79E-05
Nlrp4a	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm4737	8623.667038	-0.032794584	0.074018608	-0.443058644	0.657723317	0.999630442
Trim33	10501.89315	0.147406864	0.069596346	2.11802592	0.034172873	0.155233315
Gm14115	2.309572364	-0.171662666	0.208091687	-0.824937643	0.409406994	0.999630442
Ficd	221.3656189	-0.172727025	0.162349806	-1.063918892	0.287365444	0.802034421
Arhgef40	496.3106497	0.799293152	0.133774917	5.974910492	2.30E-09	4.23E-08
1700113A16Rik	453.9096728	-0.051539663	0.12152589	-0.424104386	0.671489687	0.999630442
Paqr4	356.5079945	0.789346629	0.137567915	5.737868655	9.59E-09	1.64E-07
Gm37474	1.357347277	0.068673571	0.172537439	0.398021275	0.690614503	0.999630442
Gm12458	6.518077508	-0.011377583	0.276028027	-0.041218941	0.967121353	0.999630442
RP23-440F7.2	1.192208753	-0.033004048	0.164169531	-0.201036378	0.840670129	0.999630442
Pcgf2	766.105578	0.465927888	0.10406836	4.477133012	7.57E-06	8.65E-05
Pdxdc1	6100.625305	0.206533689	0.073158386	2.823103393	0.004756123	0.029363194
Gm24527	1.164800522	-0.029296627	0.163064765	-0.179662524	0.857417516	0.999630442
Eef1g	46929.40406	0.022461183	0.070482342	0.318678163	0.749970576	0.999630442
Mfsd14b	15372.59968	-0.147229929	0.063822854	-2.306852797	0.021063028	0.103845625
6330403N20Rik	2.212973627	-0.15313162	0.205046406	-0.746814456	0.455175568	0.999630442
Gm27457	4.199105084	0.032503916	0.249616307	0.130215514	0.896395921	0.999630442
Fam168b	27131.40319	-0.133575376	0.06651009	-2.008347558	0.044606371	0.193382227
Gcn1	12122.62066	0.10163216	0.071083902	1.429749309	0.152788983	0.510388017
Ankrd24	476.0783743	-0.277572505	0.127369181	-2.179275265	0.029311226	0.136162904
Gm43864	2.878112151	0.029238653	0.224022719	0.130516464	0.896157829	0.999630442
Gm42783	15.35328658	0.188347959	0.298874598	0.63019059	0.528569895	0.999630442
Gm6623	15.11748495	-0.15619932	0.298909118	-0.522564588	0.601277289	0.999630442
Necab3	783.1504734	-0.02440008	0.10345894	-0.235843127	0.813554402	0.999630442
Gm2383	1.685903398	0.062441375	0.185143873	0.33725866	0.735921921	0.999630442
Fam151b	1361.153295	0.297889771	0.090308668	3.298573428	0.000971775	0.007310253
Spg7	5889.251717	0.366058521	0.076653471	4.775498313	1.79E-06	2.28E-05
Trav5-4	1.498133855	0.03610004	0.179225096	0.201422909	0.840367904	0.999630442
Cracr2b	4.541462056	-0.277151605	0.253651389	-1.092647693	0.274548514	0.778575648
Ing3	3084.816059	-0.075510019	0.075683907	-0.997702456	0.318423662	0.85701435
Mrpl15	11159.17055	0.005112023	0.069872694	0.073161954	0.941677241	0.999630442
Park7	32795.52082	0.05577068	0.068953568	0.808814987	0.418621574	0.999630442
Tert	14.46559937	-0.250871321	0.298816432	-0.83954995	0.401160771	0.990049655
Gm16409	157.6967528	-0.00658508	0.187310353	-0.035155986	0.971955358	0.999630442
Ttc19	940.8875675	-0.007442468	0.102016114	-0.072953847	0.941842845	0.999630442
Gm15191	19.62526785	0.038539678	0.296302279	0.130068786	0.896512006	0.999630442
Gm13294	35.33748884	-0.151182868	0.274701926	-0.550352414	0.582077681	0.999630442
Gm37486	735.4542254	0.051130356	0.105611423	0.484136603	0.628288926	0.999630442
Gorab	985.2986908	0.043709472	0.097020285	0.450518899	0.65233633	0.999630442
Gusb	13383.1112	-0.412608941	0.070950252	-5.815468326	6.05E-09	1.06E-07
Hcrtr2	1.337318597	-0.062222141	0.171723378	-0.362339374	0.717098438	0.999630442
RP23-187B11.10	3.580174911	0.083913032	0.237118344	0.353886717	0.723423782	0.999630442
Mrpl36	18188.01497	-0.49588363	0.068185435	-7.272574101	3.53E-13	9.24E-12
Stk32a	946.2730328	0.983823564	0.100643314	9.775349451	1.44E-22	6.97E-21
Gm4275	3.503801626	0.036828766	0.238014215	0.154733474	0.87703144	0.999630442
Gm12735	6.683421439	-0.710673548	0.272224459	-2.610616071	0.00903793	0.050976466
Gm5218	5.076946924	-0.043264377	0.260493208	-0.166086391	0.868088964	0.999630442
Gm15264	28.6810051	0.344134172	0.287162959	1.198393322	0.230763931	0.691860257
Cyp4f13	259.0208256	-0.312927137	0.150377976	-2.080937291	0.037439646	0.167317388
Xiap	8226.424402	-0.840126045	0.068454932	-12.27268836	1.27E-34	1.06E-32
Ggt5	2.382889363	0.002982999	0.210844215	0.014147881	0.988712001	0.999630442
Diaph3	6642.926905	0.272633235	0.069224005	3.938420449	8.20E-05	0.000777234
Gm22106	1.185903398	-0.032194404	0.163968272	-0.196345324	0.844339888	0.999630442
Ccdc84	1107.954092	0.203409215	0.097258884	2.091420407	0.036490394	0.163931979
Snord19	32.96258291	0.418200477	0.281016002	1.48817318	0.136705228	0.469508973
Slc25a38	6265.062327	0.246930552	0.080494033	3.06768765	0.00215722	0.01478413
Gtse1	3698.553501	0.001129122	0.07498119	0.015058734	0.987985323	0.999630442
Ccdc50-ps	322.5585863	-0.02933073	0.137030795	-0.214044808	0.830512115	0.999630442
Gm12455	1.19068061	0.036415387	0.16416641	0.221819963	0.824454038	0.999630442
Map7	2927.988363	0.230986091	0.077587136	2.977118391	0.002909716	0.019232167
Irgc1	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Trappc12	6951.736514	-0.112080986	0.074546696	-1.503500372	0.132710061	0.459292834
Mrpl10	7525.696889	-0.033500855	0.073374986	-0.456570515	0.647979776	0.999630442
Erbb3	9.278527152	-0.445232304	0.287302743	-1.549697364	0.121214171	0.426703159
Gm14788	3.566451586	-0.023295328	0.23723316	-0.09819592	0.921776722	0.999630442
Wdr81	2584.495279	0.588701575	0.07870758	7.47960454	7.45E-14	2.06E-12
Slc6a19	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Tnpo2	14508.29741	0.005055127	0.066121501	0.07645209	0.939059429	0.999630442
Tmem109	3212.127285	0.411704292	0.076832494	5.358465775	8.39E-08	1.30E-06
Xntrpc	1.999362416	0.007258298	0.198627857	0.036542194	0.970850035	0.999630442
Gm6378	23.95676011	-0.035772137	0.292338754	-0.122365359	0.902609672	0.999630442
Smad2	5346.847891	-0.005396392	0.072014103	-0.074935211	0.940266261	0.999630442
Ppm1d	2201.75342	0.053810984	0.083470605	0.644669873	0.519141144	0.999630442
Avil	375.8558575	1.853797264	0.15568063	11.90769378	1.08E-32	8.29E-31
Gdf11	39.04980449	-0.433881377	0.270790341	-1.60227789	0.109094173	0.393598272
Igsf3	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm2574	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Fgl2	313.1089767	-2.226023878	0.156536699	-14.22046006	6.84E-46	9.19E-44
Gm13356	1.19068061	0.036415387	0.16416641	0.221819963	0.824454038	0.999630442
9130401M01Rik	1093.341055	-0.146073589	0.097653309	-1.495838593	0.134695722	0.464660389
Gm26243	2.355481133	0.005382057	0.208651638	0.025794463	0.979421278	0.999630442
Idh3b	15046.64427	0.046426759	0.067690201	0.685871195	0.492794336	0.999630442
Fnbp4	4823.814596	0.111519556	0.075774805	1.471723427	0.141095579	0.48074845
Gm43437	6.17149588	-0.327256035	0.269017014	-1.216488244	0.223798986	0.676593
Ctsq	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
RP24-76M8.3	1.525542086	0.032436825	0.180063063	0.180141468	0.857041508	0.999630442
Gm36448	3.84253242	-0.016906638	0.243240686	-0.069505798	0.944587018	0.999630442
4930447F24Rik	4.746785822	-0.416074625	0.255439802	-1.628855886	0.103343531	0.377308319
Disp3	2.517370587	-0.026042235	0.213879107	-0.121761472	0.903087928	0.999630442
Sema4g	2.544778817	-0.027972441	0.21521433	-0.129974805	0.89658636	0.999630442
Slc9a5	66.24518545	-0.806093975	0.241710961	-3.334950021	0.000853147	0.006509499
AA986860	81.60684204	0.823152726	0.224334571	3.669308395	0.000243208	0.002113401
Gm7972	5.955851025	-0.025014143	0.269868025	-0.092690283	0.926149617	0.999630442
Rnf166	3208.790175	-0.486256376	0.076191631	-6.382018239	1.75E-10	3.65E-09
Lepr	7.476026122	0.132832913	0.280112259	0.474213136	0.635347927	0.999630442
Prph	1.510290618	-0.029689408	0.179483193	-0.165416091	0.86861649	0.999630442
Gm7091	7.823857394	0.130595619	0.284011981	0.45982433	0.645642318	0.999630442
Lrp2bp	3.926593986	-0.073329872	0.240643424	-0.304724188	0.760576226	0.999630442
Gtf3c3	5310.58199	-0.123696418	0.070823002	-1.746557131	0.080714189	0.309905759
Prss38	1.357347277	0.068673571	0.172537439	0.398021275	0.690614503	0.999630442
Gm23547	3.708051197	0.006547531	0.242183038	0.027035464	0.978431448	0.999630442
L3mbtl1	2.825277779	0.032469953	0.222272025	0.146082049	0.883856617	0.999630442
Ruvbl1	9741.717445	0.114004363	0.068549369	1.66309866	0.096292688	0.357260636
Ifnb1	2.421119	0.237306504	0.206910558	1.146903789	0.251421386	0.734823876
Taf6	5382.650415	0.271004176	0.074165227	3.654059822	0.000258126	0.002230947
Ccnb1	32324.70063	0.096853829	0.06342715	1.527008993	0.126758775	0.442637639
Gm22973	2.335452452	-0.111276833	0.208527692	-0.53363096	0.593596884	0.999630442
Prss33	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm45124	1.346718657	0.067193923	0.172050933	0.390546694	0.696132334	0.999630442
6430571L13Rik	12.60455237	-0.154614943	0.29588733	-0.522546685	0.601289751	0.999630442
Gm16754	13.27711007	-0.094547893	0.295864392	-0.319564961	0.74929814	0.999630442
Guf1	5824.480651	0.285308776	0.068672513	4.154628466	3.26E-05	0.000335926
Olfr863-ps	1.19068061	0.036415387	0.16416641	0.221819963	0.824454038	0.999630442
Mtx1	7952.711083	0.13462747	0.075949513	1.772591626	0.0762964	0.296493752
Osgep	5260.445072	0.23222731	0.076217582	3.046899451	0.00231215	0.015728264
Cfap65	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm19246	11.0807577	0.24512427	0.295723217	0.828897616	0.407162344	0.998902875
Il17ra	4436.059602	-0.594864853	0.076605207	-7.765331868	8.14E-15	2.41E-13
Ccdc86	6726.287409	-0.054004073	0.074921099	-0.720812609	0.471024816	0.999630442
Cnnm1	4189.441032	0.56987004	0.079196601	7.195637618	6.22E-13	1.59E-11
Gm38308	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm15628	1.18005199	0.035011212	0.163768964	0.213784171	0.830715369	0.999630442
Arhgap24	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm9520	1.343623952	-0.062998142	0.171899572	-0.366482251	0.714005254	0.999630442
Nupl2	2066.381249	0.05602608	0.085938208	0.651934471	0.514443446	0.999630442
A26c3	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Pex1	1670.390537	-0.147629026	0.092415054	-1.597456465	0.110163995	0.396384496
Gm8641	19.73502941	0.342839086	0.296943112	1.154561505	0.248270038	0.728425371
Gm5129	3.353161041	-0.097816789	0.231566461	-0.422413456	0.672723258	0.999630442
2210417A02Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
4933430N04Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Chac2	3079.583887	0.979088059	0.076751652	12.75657312	2.87E-37	2.66E-35
Atg7	2134.076587	-0.076965329	0.082030177	-0.938256288	0.348112718	0.907775484
Appbp2os	20.17630377	0.212380695	0.296461105	0.716386369	0.473752809	0.999630442
Rspo2	1.19068061	0.036415387	0.16416641	0.221819963	0.824454038	0.999630442
Irf2bp1	5251.77508	0.183350261	0.079461254	2.307417169	0.021031575	0.103710489
Mrpl12	23067.51852	-0.034926943	0.067529852	-0.517207453	0.60501135	0.999630442
Gm44510	7.442736012	0.121718792	0.280229715	0.434353622	0.66403167	0.999630442
Ccdc80	3.4358781	0.161513986	0.231974688	0.696256941	0.486267934	0.999630442
Gm30931	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm26610	33.62610826	0.145051708	0.277913585	0.521930975	0.601718391	0.999630442
Ndufa6	6771.387946	0.164232075	0.075199664	2.18394694	0.028966147	0.13490189
Ipo8	17157.0812	-0.008613041	0.068897257	-0.125012829	0.900513394	0.999630442
Pawr	3216.600151	0.080026326	0.075980633	1.053246371	0.292228091	0.810666701
Gm26825	870.5312126	-0.034130427	0.101237248	-0.337133092	0.736016572	0.999630442
Ankrd50	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm22486	7.701378568	0.103043534	0.283883441	0.362978317	0.716621081	0.999630442
Gm42820	3.716522279	0.25690222	0.236354631	1.086935421	0.277065351	0.78334403
5830417I10Rik	237.521872	0.046176186	0.157487857	0.29320474	0.769365661	0.999630442
4930552P12Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Trmt12	1866.790665	0.342075286	0.087427659	3.912666681	9.13E-05	0.000857407
Dhx30	7869.557729	0.055631379	0.073600007	0.75586106	0.449732503	0.999630442
Trmt61a	4122.028752	-0.008084499	0.072319933	-0.111787974	0.910991523	0.999630442
Srprb	2546.90988	-0.274462479	0.077187334	-3.555796854	0.000376835	0.003127654
C1rl	13.10813945	0.123238004	0.296187405	0.416081179	0.677350602	0.999630442
Slf1	9869.144503	0.35172367	0.070831227	4.965658262	6.85E-07	9.28E-06
H3f3a-ps1	734.9152534	0.286470669	0.109178431	2.623876031	0.008693542	0.049272369
Gm45501	4.438596384	-0.048385232	0.252625666	-0.191529362	0.848110879	0.999630442
Chst1	1.185903398	-0.032194404	0.163968272	-0.196345324	0.844339888	0.999630442
Wrnip1	8041.028945	0.197087578	0.07280381	2.707105262	0.006787273	0.039960325
Sccpdh	1933.026057	0.289315575	0.087295927	3.314193299	0.000919079	0.006958745
Mrgprc2-ps	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Kmt2e	6192.254954	0.167878893	0.082801749	2.027480041	0.042613344	0.186252767
4932429P05Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Zpbp2	114.7288501	-0.417083466	0.19839213	-2.102318608	0.035525376	0.160439601
Gm12642	9.654502161	-0.094709544	0.289214156	-0.32747202	0.743310902	0.999630442
4933400C23Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
4930412O13Rik	1.185903398	-0.032194404	0.163968272	-0.196345324	0.844339888	0.999630442
Irf7	583.6201998	0.345245044	0.113905074	3.030989157	0.00243754	0.016489392
1810065E05Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Ptcd2	12087.0666	-0.003747409	0.073719527	-0.050833326	0.959458335	0.999630442
Gm38366	4.64470415	-0.036919101	0.254802914	-0.144892776	0.88479553	0.999630442
Ube4b	20402.87939	-0.121899202	0.066881393	-1.822617576	0.068361332	0.27212987
Gm26189	1.19068061	0.036415387	0.16416641	0.221819963	0.824454038	0.999630442
Gm5550	8.255082415	0.07759485	0.285406452	0.271874898	0.785718213	0.999630442
Traf7	13413.77203	0.007881128	0.069210043	0.113872603	0.909338784	0.999630442
Ctso	592.6835279	-0.45947993	0.112525488	-4.083340922	4.44E-05	0.000446511
Gm44001	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Sec13	12299.63384	-0.723589839	0.064710568	-11.18194238	5.00E-29	3.25E-27
Vtn	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Rtp4	61.59676653	-0.485933304	0.262769575	-1.849275373	0.06441806	0.259330206
2610020C07Rik	165.0763127	0.25391211	0.17655501	1.438147298	0.150392265	0.503966346
Gm4880	8.75452167	0.219925687	0.287395959	0.765235836	0.444131124	0.999630442
Rpl30	13522.64747	0.069389915	0.068594077	1.011602141	0.311728322	0.844487793
Zfp507	4668.469038	0.002979822	0.080580065	0.036979648	0.970501233	0.999630442
Gm14303	66626.54985	-0.074526566	0.066285131	-1.124333074	0.260871752	0.752827336
Rpp25	11.54866172	-0.184403966	0.295142701	-0.624795956	0.532104985	0.999630442
Tusc2	4003.016404	0.25618707	0.078223786	3.275053335	0.00105642	0.007868552
Ltbr	911.5021345	-1.160090956	0.099018455	-11.71590643	1.06E-31	7.74E-30
Gm14983	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
B3gnt2	18.60033807	-0.115959194	0.297559605	-0.389700727	0.696757859	0.999630442
1700024F20Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Ston2	16.54283649	-0.698160711	0.298900949	-2.335759436	0.019503783	0.097204398
Pla2g5	1.531393494	-0.032622953	0.180394697	-0.180842083	0.85649153	0.999630442
Gm12513	1.346718657	0.066030892	0.171449775	0.385132569	0.700139199	0.999630442
Ccbe1	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm7308	337.5703729	-0.15426503	0.133724728	-1.153601379	0.248663633	0.729163181
Rfc4	22931.30723	0.524093599	0.070057651	7.480890242	7.38E-14	2.04E-12
Tubb6	76.33650441	0.499142828	0.231642976	2.154793712	0.031177981	0.143586635
Gm26348	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm37592	1.689114048	-0.061927814	0.186861899	-0.33140953	0.740335168	0.999630442
Plk5	1.510290618	-0.029689408	0.179483193	-0.165416091	0.86861649	0.999630442
Rpl17-ps10	14428.73828	0.074514272	0.078429205	0.950083228	0.342069965	0.898337941
Zkscan1	4009.330787	-0.044375082	0.078582254	-0.564695965	0.572280579	0.999630442
Scoc	1409.626915	1.255746561	0.097653597	12.85919413	7.64E-38	7.42E-36
Mt2	20862.97975	-0.391553538	0.068252408	-5.736845787	9.65E-09	1.65E-07
Gm6374	2.508762476	0.207939077	0.212773286	0.977280001	0.328430551	0.875008576
Gid4	5284.648951	0.021673417	0.068373869	0.316983914	0.751255808	0.999630442
Gm4929	4.386874627	0.054109703	0.252003959	0.214717669	0.829987446	0.999630442
Gstp3	154.0860069	2.510113521	0.197328458	12.72048412	4.55E-37	4.20E-35
Slc7a4	990.5169511	-0.450265904	0.101130679	-4.452317615	8.49E-06	9.63E-05
Zc3h3	319.2636716	0.1485677	0.139036386	1.068552658	0.285271291	0.798684094
Fam45a	2546.690019	0.226571133	0.084200574	2.690850216	0.007127019	0.04163113
Tipin	16355.52234	-0.082611854	0.063410849	-1.302803151	0.192641975	0.606486492
Atp4b	1.18005199	0.035011212	0.163768964	0.213784171	0.830715369	0.999630442
Scn10a	7.128523464	0.094181383	0.280339608	0.335954607	0.736905097	0.999630442
Gm13992	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Nadk	32450.68265	0.122304043	0.069618542	1.756773985	0.078956341	0.30466126
Tmsb15b1	1.352570064	0.001077885	0.171657295	0.006279282	0.994989891	0.999630442
Mir27b	1.704365516	-0.001141831	0.187231545	-0.006098499	0.995134132	0.999630442
Pipox	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Pnpt1	12782.84912	0.303692425	0.068352128	4.443057359	8.87E-06	0.0001004
1700102F20Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm23092	1.685903398	0.062526918	0.185265651	0.33749871	0.735740985	0.999630442
Hacd2	2470.01998	0.128114923	0.080111496	1.599207713	0.109774457	0.395385338
Zfp53	445.1624965	-0.029741441	0.122052445	-0.243677548	0.807480563	0.999630442
Tmprss12	1.352570064	0.001077885	0.171657295	0.006279282	0.994989891	0.999630442
Tagln2	14012.00076	-0.474301026	0.080081131	-5.922756335	3.17E-09	5.74E-08
Cdca2	6865.636236	-0.090340677	0.070486497	-1.281673513	0.1999572	0.622537009
C9	1.192208753	-0.033004048	0.164169531	-0.201036378	0.840670129	0.999630442
Gm6625	1.875355448	0.030876321	0.192276658	0.160582786	0.872422014	0.999630442
Gm14275	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm12188	10.03498221	0.208705544	0.29076336	0.717784882	0.472889936	0.999630442
Itgbl1	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Zbtb8os	1128.94997	0.046453104	0.099414789	0.467265531	0.640309914	0.999630442
Snrpd1	20849.77447	0.075041858	0.068649572	1.093114724	0.274343432	0.778565961
Cul4b	12972.49354	-0.073110051	0.065034883	-1.124166709	0.26094231	0.752904409
Tmc2	1.525542086	0.030947011	0.1783316	0.173536327	0.862229876	0.999630442
Elf3	1.358421472	-0.063827778	0.171806457	-0.371509774	0.710257878	0.999630442
Osgepl1	1590.947054	0.436248758	0.096007125	4.543920672	5.52E-06	6.46E-05
Trbv13-3	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Armcx4	1.525542086	0.031765795	0.180069192	0.176408828	0.859972769	0.999630442
Gm13750	1.493511008	-0.023576266	0.177493914	-0.13282859	0.894328943	0.999630442
4933402C06Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm44702	7.008484663	-0.217390375	0.27529125	-0.789674117	0.429718111	0.999630442
Gm44424	1.367975898	0.068723065	0.17216072	0.399179702	0.689760799	0.999630442
Itgbl1	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
RP24-282C4.4	52.38104123	0.581123892	0.252210283	2.304124503	0.021215656	0.104477634
3110070M22Rik	194.1584134	0.084791532	0.168713361	0.502577461	0.615261379	0.999630442
Mc1r	23.74970348	0.058936661	0.292821676	0.20127151	0.840486279	0.999630442
Usp17le	1.316215721	-0.058204939	0.170181512	-0.342016816	0.732338237	0.999630442
9430092D12Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm16282	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Polg	9150.097827	0.134893894	0.070806926	1.905094621	0.056767772	0.23511616
Gm7463	1.367975898	0.068723065	0.17216072	0.399179702	0.689760799	0.999630442
Gm29490	1.18005199	0.034965854	0.163636426	0.213680135	0.830796504	0.999630442
Naa38	3921.336658	0.087305165	0.078745084	1.108706221	0.267556937	0.766253396
Olfr1396	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Ythdf3	11667.00805	-0.290794617	0.0646652	-4.496926005	6.89E-06	7.92E-05
Gm21269	1.357347277	0.068561556	0.172401999	0.397684229	0.690862964	0.999630442
RP23-48A24.3	436.6200191	-0.341143112	0.123416783	-2.76415495	0.005707043	0.034457746
Aldh1l2	2282.838423	0.630356372	0.088147332	7.151167912	8.60E-13	2.17E-11
Mir3968	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Mroh1	5407.703144	0.117926663	0.074401113	1.585012077	0.11296359	0.403602796
Psmd7	29547.20494	-0.003600431	0.069257544	-0.051986126	0.958539748	0.999630442
Ahcyl1	22377.24539	0.192955409	0.067334351	2.865631075	0.004161789	0.026211201
Gm15777	3.408315504	0.162438757	0.2319738	0.700246136	0.483773604	0.999630442
Gm28793	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Stat1	1381.198966	-0.194925066	0.087776833	-2.220689212	0.026372019	0.124860654
Fam214a	448.1302761	0.06647239	0.122296424	0.543535025	0.586761483	0.999630442
Abcb10	15914.48668	0.793566791	0.075109846	10.56541632	4.31E-26	2.45E-24
Gm5263	3.359765978	-0.052191229	0.235392655	-0.221719873	0.824531959	0.999630442
9030612E09Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
4930429P21Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Zfp820	1.185903398	-0.032194404	0.163968272	-0.196345324	0.844339888	0.999630442
Nfe2l1	8693.823721	0.178469966	0.068530342	2.604247417	0.009207626	0.051785892
Gm13844	1.854252572	0.033977444	0.192654211	0.176364915	0.860007267	0.999630442
Gm14233	1.364726827	-0.065862077	0.172704197	-0.381357707	0.702937839	0.999630442
D930016D06Rik	276.9683102	0.386120024	0.156460747	2.467839573	0.013593122	0.072252544
Zscan26	3387.32195	-0.07271271	0.075863971	-0.958461695	0.337829998	0.891381929
Crip2	3057.573263	0.900970129	0.161824826	5.567564315	2.58E-08	4.19E-07
Npm3	33674.77772	0.241026324	0.072857279	3.308198245	0.000938983	0.007090608
Gm13274	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Dnajc19-ps	1845.6479	0.137155986	0.081984322	1.67295384	0.094336384	0.351391004
Dffa	5274.976321	0.036297872	0.072773586	0.498778111	0.61793571	0.999630442
2210408F21Rik	163.1709078	0.236900548	0.180358406	1.313498792	0.189014928	0.598446177
4930405A21Rik	116.0916281	0.477338851	0.199686344	2.390443143	0.016828054	0.086455689
Cnn1	3.812821434	0.191503602	0.23953634	0.799476199	0.424014342	0.999630442
Kcnj10	8.11270279	-0.383740156	0.283612719	-1.35304283	0.176041948	0.568232351
Gm7492	2.722074105	0.00242639	0.220090374	0.011024518	0.991203886	0.999630442
4930554G22Rik	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Gm37203	1.19068061	0.036415387	0.16416641	0.221819963	0.824454038	0.999630442
Nfe2l3	2.025542086	0.117183816	0.196537943	0.596240165	0.551014797	0.999630442
Gm15067	5.990553332	0.108779923	0.269852662	0.403108578	0.68686835	0.999630442
Gm11688	7.963162884	-0.227417618	0.284353092	-0.799771918	0.423842956	0.999630442
Gm23111	1.692208753	0.059499793	0.184115991	0.323164724	0.746570495	0.999630442
Smim14	1793.62243	0.543909824	0.101282024	5.370250348	7.86E-08	1.22E-06
Gm45304	1.352570064	0.001051834	0.171819204	0.006121751	0.99511558	0.999630442
Edc3	7635.650916	0.178132392	0.075251526	2.367159845	0.017925189	0.090794766
Gm15946	39.83441522	-0.021159089	0.27069465	-0.078165891	0.937696094	0.999630442
Gm42707	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Acsl1	11834.18418	0.308692868	0.077975384	3.958850235	7.53E-05	0.000718709
Hpca	2.042022115	0.060873313	0.199631597	0.304928245	0.760420803	0.999630442
Gm20444	2.701591477	-0.168516354	0.21815924	-0.772446557	0.439849988	0.999630442
Pkp4	1.013385323	0.001749268	0.154708419	0.011306869	0.990978616	0.999630442
Ezh2	17169.10872	0.26502064	0.067736435	3.912527138	9.13E-05	0.000857589
Olfr183	44.50370327	0.442257138	0.264677348	1.670929311	0.094735641	0.352350104
Lrrc41	10180.03776	0.053979887	0.075948839	0.710740124	0.47724529	0.999630442
1600002K03Rik	898.8731362	0.39560036	0.097596015	4.053447884	5.05E-05	0.00050043
Mrpl54	3138.589689	0.120792119	0.081146989	1.488559471	0.136603411	0.469477747
Ccdc88c	934.0123881	0.510820118	0.122659318	4.164543925	3.12E-05	0.000322693
